Employee_ID,FirstName,LastName,Gender,Age,Education,EducationField,Country,JobRole,YearsAtCompany,BusinessTravel,Department,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHQ,StreetAddress,City,State,Zipcode,Longitude,Latitude,AgeWhenHired,MaritalStatus,Over18,PercentSalaryHike,StockOptionLevel,MonthlyIncome,DailyRate,HourlyRate,WorkLifeBalanceScore,LeadershipScore,CultureScore,Benefits_LeaveScore,CompensationScore,HappinessPercent,Attrition,MonthlyIncome_SDBIN
1134.000000,"Nicolas","Rangel","M",24.000000,"Some College","Life Sciences","United States","Sales Representative",1.000000,"Non-Travel","Finance","Very High","High","Junior Associate","Medium",1.000000,"No","Excellent","High",1.000000,2.000000,3.000000,0.000000,0.000000,0.000000,16.767200,"CHELSEA ROAD","New York","NY",10314.000000,-74.193779,40.608742,40.000000,"Married","Y",13.000000,"Full Option Plan",2033.000000,67.766667,8.470833,0.743000,0.769000,0.813000,0.833000,0.583000,0.939906,"No",0
1135.000000,"Fernanda","Lane","F",29.000000,"Bachelors","Life Sciences","United States","Sales Executive",10.000000,"Travel_Rarely","Finance","High","Medium","Associate","High",1.000000,"No","Excellent","High",10.000000,3.000000,3.000000,7.000000,0.000000,4.000000,13.175400,"BAY STREET","New York","NY",10305.000000,-74.042955,40.600351,26.000000,"Divorced","Y",14.000000,"Large Option Plan",8620.000000,287.333333,35.916667,0.637000,0.765000,0.700000,0.907000,0.712000,0.972844,"No",0
1136.000000,"Dean","Fitzgerald","M",47.000000,"Bachelors","Medical","United States","Sales Executive",5.000000,"Travel_Rarely","Finance","High","High","Associate","High",3.000000,"Yes","Excellent","High",11.000000,4.000000,2.000000,4.000000,1.000000,2.000000,24.953400,"BILLOP AVENUE","New York","NY",10307.000000,-74.253957,40.492674,46.000000,"Married","Y",17.000000,"Full Option Plan",4591.000000,153.033333,19.129167,0.727000,0.769000,0.838000,0.838000,0.681000,0.922753,"No",0
1137.000000,"German","Shannon","M",28.000000,"Bachelors","Life Sciences","United States","Sales Executive",4.000000,"Travel_Frequently","Finance","High","High","Associate","Low",0.000000,"No","Excellent","Very High",5.000000,5.000000,3.000000,2.000000,1.000000,3.000000,13.179200,"9001 7TH AVE","New York","NY",11228.000000,-74.017579,40.595642,33.000000,"Single","Y",14.000000,"No Option Plan",4898.000000,163.266667,20.408333,0.795000,0.787000,0.756000,0.899000,0.713000,0.676708,"No",0
1138.000000,"Devon","Spears","M",46.000000,"Bachelors","Life Sciences","United States","Manager",13.000000,"Travel_Rarely","Sales","High","High","Executive","Medium",8.000000,"No","Excellent","Very High",23.000000,2.000000,4.000000,12.000000,5.000000,1.000000,4.127600,"5020 45TH ST","New York","NY",11377.000000,-73.921166,40.736936,41.000000,"Married","Y",12.000000,"Full Option Plan",16606.000000,553.533333,69.191667,0.913000,0.630000,0.659000,0.750000,0.782000,0.609932,"No",1
1139.000000,"Reginald","Cantrell","M",34.000000,"Bachelors","Technical Degree","United States","Sales Executive",10.000000,"Travel_Rarely","Sales","Very High","Medium","Manager","High",1.000000,"Yes","Excellent","Very High",10.000000,3.000000,3.000000,9.000000,8.000000,6.000000,5.748300,"10418 29TH AVE","New York","NY",11369.000000,-73.864775,40.762678,44.000000,"Married","Y",14.000000,"No Option Plan",7083.000000,236.100000,29.512500,0.772000,0.708000,0.558000,0.892000,0.652000,0.924434,"No",0
1140.000000,"Caylee","Goodwin","F",34.000000,"Some College","Technical Degree","United States","Sales Representative",11.000000,"Travel_Rarely","Sales","Medium","High","Junior Associate","High",0.000000,"Yes","Outstanding","Medium",12.000000,4.000000,3.000000,10.000000,5.000000,7.000000,3.545600,"124 E 14TH ST","New York","NY",10003.000000,-73.988917,40.733538,33.000000,"Married","Y",25.000000,"Full Option Plan",2308.000000,76.933333,9.616667,0.747000,0.764000,0.721000,0.899000,0.762000,0.983613,"No",0
1141.000000,"Jaylyn","Cardenas","F",40.000000,"Some College","Medical","United States","Sales Executive",8.000000,"Travel_Rarely","Sales","Low","High","Associate","Low",0.000000,"No","Excellent","Very High",9.000000,5.000000,4.000000,4.000000,7.000000,1.000000,5.985300,"11808 29TH AVE","New York","NY",11354.000000,-73.857836,40.771946,19.000000,"Married","Y",12.000000,"No Option Plan",5473.000000,182.433333,22.804167,0.400000,0.750000,0.562000,0.774000,0.844000,0.982806,"No",0
1142.000000,"Emilee","Sullivan","F",35.000000,"Masters","Life Sciences","United States","Sales Representative",5.000000,"Travel_Rarely","Sales","Medium","Medium","Junior Associate","High",0.000000,"No","Outstanding","Low",6.000000,5.000000,3.000000,3.000000,4.000000,2.000000,8.584100,"1028 154TH ST","New York","NY",11357.000000,-73.807683,40.792467,35.000000,"Married","Y",23.000000,"Large Option Plan",2430.000000,81.000000,10.125000,0.619000,0.782000,0.733000,0.747000,0.930000,0.960610,"No",0
1143.000000,"Benjamin","Orozco","M",36.000000,"Masters","Life Sciences","United States","Sales Representative",3.000000,"Travel_Rarely","Sales","High","High","Junior Associate","Very High",3.000000,"Yes","Outstanding","Very High",7.000000,3.000000,2.000000,2.000000,1.000000,2.000000,4.473900,"288 DELANCEY ST","New York","NY",10002.000000,-73.975118,40.718397,21.000000,"Single","Y",21.000000,"No Option Plan",2644.000000,88.133333,11.016667,0.694000,0.737000,0.766000,0.726000,0.901000,0.819889,"No",0
1144.000000,"Emery","Medina","M",48.000000,"Masters","Life Sciences","United States","Sales Executive",8.000000,"Travel_Rarely","Information Technology","High","High","Associate","High",8.000000,"No","Excellent","High",18.000000,2.000000,3.000000,7.000000,7.000000,7.000000,5.976200,"100 REDNECK AVE","Little Ferry","NJ",7643.000000,-74.054513,40.842264,34.000000,"Divorced","Y",14.000000,"Full Option Plan",6439.000000,214.633333,26.829167,0.902000,0.709000,0.709000,0.770000,0.827000,0.844261,"No",0
1145.000000,"Darion","Garrett","M",33.000000,"Masters","Life Sciences","United States","Sales Executive",2.000000,"Travel_Rarely","Information Technology","Low","High","Associate","Low",2.000000,"No","Excellent","Very High",8.000000,6.000000,1.000000,2.000000,2.000000,2.000000,2.237500,"3147 BROADWAY","New York","NY",10027.000000,-73.959506,40.814188,37.000000,"Married","Y",13.000000,"Full Option Plan",6392.000000,213.066667,26.633333,0.782000,0.718000,0.669000,0.744000,0.904000,0.487754,"No",0
1146.000000,"Shyanne","Ballard","F",30.000000,"Masters","Technical Degree","United States","Sales Executive",4.000000,"Travel_Rarely","Information Technology","High","High","Manager","Medium",3.000000,"No","Excellent","Medium",9.000000,3.000000,3.000000,2.000000,1.000000,3.000000,7.755100,"2440 BOSTON RD","New York","NY",10467.000000,-73.866086,40.862160,27.000000,"Married","Y",12.000000,"Full Option Plan",9250.000000,308.333333,38.541667,0.661000,0.699000,0.610000,0.687000,0.613000,0.788462,"No",0
1147.000000,"Scarlett","Andrade","F",55.000000,"Doctorate","Marketing","United States","Manager",36.000000,"Travel_Rarely","Information Technology","High","Medium","VP to C-Level","Very High",1.000000,"No","Outstanding","High",36.000000,3.000000,3.000000,6.000000,2.000000,13.000000,8.741400,"385 CLEVELAND ST","New York","NY",11208.000000,-73.883957,40.675265,36.000000,"Married","Y",21.000000,"Full Option Plan",19586.000000,652.866667,81.608333,0.729000,0.767000,0.669000,0.900000,0.740000,0.979289,"No",1
1148.000000,"Dashawn","Barber","M",38.000000,"Bachelors","Life Sciences","United States","Sales Executive",9.000000,"Travel_Rarely","Information Technology","High","High","Associate","Medium",0.000000,"No","Excellent","Very High",10.000000,3.000000,3.000000,8.000000,7.000000,7.000000,8.161700,"14935 29TH AVE","New York","NY",11354.000000,-73.815926,40.772544,25.000000,"Married","Y",11.000000,"Full Option Plan",9924.000000,330.800000,41.350000,0.776000,0.581000,0.777000,0.834000,0.704000,0.937437,"No",0
1149.000000,"Kale","Hobbs","M",38.000000,"Bachelors","Life Sciences","United States","Sales Executive",3.000000,"Travel_Rarely","Information Technology","Medium","High","Associate","Medium",2.000000,"No","Excellent","Medium",8.000000,5.000000,4.000000,2.000000,1.000000,2.000000,1.052900,"400 RIVERSIDE DR","New York","NY",10025.000000,-73.991329,40.783992,24.000000,"Single","Y",12.000000,"No Option Plan",4198.000000,139.933333,17.491667,0.495000,0.844000,0.714000,0.794000,0.536000,0.919389,"No",0
1150.000000,"Wayne","Glover","M",36.000000,"Masters","Life Sciences","United States","Sales Executive",1.000000,"Travel_Rarely","Sales","Medium","High","Associate","High",6.000000,"No","Excellent","Low",15.000000,5.000000,3.000000,0.000000,0.000000,0.000000,6.987500,"118 GIFFORD AVE","Jersey City","NJ",7304.000000,-74.078146,40.722536,22.000000,"Single","Y",13.000000,"No Option Plan",6815.000000,227.166667,28.395833,0.611000,0.783000,0.763000,0.835000,0.755000,0.958076,"No",0
1151.000000,"Madden","Hopkins","M",39.000000,"Bachelors","Medical","United States","Sales Executive",7.000000,"Travel_Rarely","Sales","Very High","Very High","Manager","High",2.000000,"No","Excellent","Low",11.000000,3.000000,3.000000,6.000000,7.000000,6.000000,2.793500,"538 PALISADE AVE","Cliffside Park","NJ",7010.000000,-73.987341,40.821599,29.000000,"Married","Y",11.000000,"Full Option Plan",8237.000000,274.566667,34.320833,0.838000,0.737000,0.659000,0.915000,0.723000,0.922711,"No",0
1152.000000,"Martin","Martin","M",50.000000,"Bachelors","Marketing","United States","Manager",1.000000,"Travel_Rarely","Sales","High","High","VP to C-Level","High",4.000000,"Yes","Excellent","High",27.000000,2.000000,3.000000,0.000000,0.000000,0.000000,4.939200,"1001 HAZEN ST","New York","NY",11370.000000,-73.877554,40.791689,25.000000,"Married","Y",16.000000,"Full Option Plan",19331.000000,644.366667,80.545833,0.801000,0.787000,0.636000,0.876000,0.604000,0.851147,"No",1
1153.000000,"Gracie","Zhang","F",40.000000,"Some College","Life Sciences","United States","Sales Executive",5.000000,"Travel_Rarely","Sales","Very High","High","Associate","Low",1.000000,"No","Excellent","High",5.000000,2.000000,3.000000,4.000000,1.000000,2.000000,9.102200,"3015 KINGSLAND AVE","New York","NY",10469.000000,-73.841113,40.870504,24.000000,"Married","Y",15.000000,"Full Option Plan",4639.000000,154.633333,19.329167,0.549000,0.682000,0.750000,0.593000,0.888000,0.909149,"No",0
1154.000000,"Adriana","Andersen","F",46.000000,"Masters","Life Sciences","United States","Manager",26.000000,"Travel_Rarely","Sales","Very High","Very High","Executive","Low",1.000000,"No","Excellent","Medium",27.000000,5.000000,1.000000,0.000000,0.000000,12.000000,2.750500,"243 W 27TH ST","New York","NY",10001.000000,-73.994897,40.747523,37.000000,"Single","Y",15.000000,"No Option Plan",17567.000000,585.566667,73.195833,0.817000,0.748000,0.705000,0.813000,0.767000,0.853483,"No",1
1155.000000,"Brooks","Montes","M",45.000000,"Bachelors","Marketing","United States","Sales Executive",10.000000,"Non-Travel","Sales","Low","Medium","Associate","Low",1.000000,"No","Excellent","Low",10.000000,2.000000,3.000000,7.000000,4.000000,5.000000,9.242900,"16813 CRYDERS LN","New York","NY",11357.000000,-73.794809,40.789124,36.000000,"Married","Y",15.000000,"Full Option Plan",4385.000000,146.166667,18.270833,0.722000,0.726000,0.805000,0.749000,0.748000,0.918129,"No",0
1156.000000,"Jordon","Abbott","M",31.000000,"Masters","Other","United States","Sales Executive",5.000000,"Travel_Frequently","Sales","Very High","High","Associate","Low",7.000000,"No","Excellent","Very High",10.000000,3.000000,3.000000,2.000000,0.000000,3.000000,2.165100,"400 E 118TH ST","New York","NY",10035.000000,-73.934360,40.797247,37.000000,"Single","Y",13.000000,"No Option Plan",5332.000000,177.733333,22.216667,0.782000,0.678000,0.761000,0.833000,0.741000,0.982151,"No",0
1157.000000,"Cason","Wilkerson","M",29.000000,"Bachelors","Medical","United States","Sales Executive",5.000000,"Travel_Rarely","Sales","High","Medium","Associate","High",9.000000,"No","Excellent","High",8.000000,2.000000,3.000000,2.000000,1.000000,4.000000,4.447800,"105 RIVER ST","New York","NY",11211.000000,-73.965931,40.718834,37.000000,"Single","Y",11.000000,"No Option Plan",5869.000000,195.633333,24.454167,0.704000,0.753000,0.659000,0.768000,0.656000,0.971040,"No",0
1158.000000,"Marcus","Stark","M",20.000000,"Bachelors","Medical","United States","Sales Representative",2.000000,"Travel_Rarely","Finance","High","High","Junior Associate","High",1.000000,"No","Excellent","Low",2.000000,3.000000,3.000000,2.000000,2.000000,2.000000,6.698000,"285 ARCH RD","Alpine","NJ",7631.000000,-73.972442,40.879966,45.000000,"Single","Y",19.000000,"No Option Plan",2783.000000,92.766667,11.595833,0.870000,0.607000,0.721000,0.798000,0.668000,0.984423,"No",0
1159.000000,"Brynlee","Sawyer","F",29.000000,"Bachelors","Medical","United States","Sales Executive",10.000000,"Travel_Rarely","Finance","Low","Medium","Associate","Medium",1.000000,"Yes","Excellent","Medium",10.000000,3.000000,2.000000,0.000000,0.000000,9.000000,6.776300,"2553 JEROME AVE","New York","NY",10468.000000,-73.899795,40.864845,36.000000,"Divorced","Y",13.000000,"Full Option Plan",4187.000000,139.566667,17.445833,0.730000,0.722000,0.613000,0.624000,0.807000,0.912507,"No",0
1160.000000,"Reynaldo","Huffman","M",33.000000,"Masters","Medical","United States","Sales Executive",6.000000,"Travel_Rarely","Finance","Very High","High","Associate","Very High",1.000000,"No","Excellent","High",6.000000,5.000000,3.000000,2.000000,0.000000,4.000000,2.959600,"2409 29TH ST","New York","NY",11102.000000,-73.916449,40.772496,45.000000,"Divorced","Y",14.000000,"Large Option Plan",5505.000000,183.500000,22.937500,0.662000,0.578000,0.627000,0.657000,0.834000,0.907945,"No",0
1161.000000,"Maximilian","Fisher","M",31.000000,"Masters","Life Sciences","United States","Sales Executive",10.000000,"Travel_Rarely","Finance","Low","High","Associate","Very High",1.000000,"No","Excellent","Low",10.000000,2.000000,3.000000,0.000000,0.000000,2.000000,5.515000,"35 MEADOWLANDS PKWY","Secaucus","NJ",7094.000000,-74.073598,40.802109,24.000000,"Married","Y",11.000000,"Large Option Plan",5476.000000,182.533333,22.816667,0.306000,0.840000,0.774000,0.690000,0.682000,0.983266,"No",0
1162.000000,"Damarion","Zuniga","M",47.000000,"Masters","Life Sciences","United States","Manager",3.000000,"Travel_Rarely","Finance","Medium","Very High","Executive","Medium",6.000000,"No","Excellent","High",29.000000,2.000000,3.000000,2.000000,1.000000,2.000000,5.178900,"20 RIVER TER","New York","NY",10282.000000,-74.016141,40.716293,21.000000,"Divorced","Y",14.000000,"Small Option Plan",15972.000000,532.400000,66.550000,0.780000,0.748000,0.657000,0.688000,0.827000,0.943612,"No",1
1163.000000,"Dorian","Ruiz","M",41.000000,"Some College","Life Sciences","United States","Sales Executive",2.000000,"Travel_Rarely","Sales","Very High","High","Manager","High",3.000000,"Yes","Excellent","Very High",21.000000,2.000000,3.000000,0.000000,0.000000,2.000000,6.851600,"346 WASHINGTON AVE","River Edge","NJ",7601.000000,-74.040800,40.867067,32.000000,"Single","Y",16.000000,"No Option Plan",7082.000000,236.066667,29.508333,0.343000,0.812000,0.778000,0.799000,0.814000,0.501223,"No",0
1164.000000,"Maximilian","Morgan","M",20.000000,"Below College","Life Sciences","United States","Sales Representative",2.000000,"Travel_Rarely","Sales","Very High","High","Junior Associate","Low",1.000000,"No","Excellent","Low",2.000000,3.000000,3.000000,2.000000,0.000000,2.000000,2.573500,"3642 24TH ST","New York","NY",11106.000000,-73.935297,40.757663,40.000000,"Single","Y",11.000000,"No Option Plan",2728.000000,90.933333,11.366667,0.616000,0.642000,0.869000,0.671000,0.889000,0.965910,"No",0
1165.000000,"Giovani","Fischer","M",33.000000,"Bachelors","Life Sciences","United States","Sales Executive",6.000000,"Non-Travel","Sales","High","High","Associate","Very High",1.000000,"Yes","Outstanding","High",7.000000,2.000000,3.000000,5.000000,1.000000,2.000000,9.524700,"691 SUMMIT AVE","River Edge","NJ",7601.000000,-74.051074,40.906933,50.000000,"Divorced","Y",25.000000,"Full Option Plan",5368.000000,178.933333,22.366667,0.845000,0.561000,0.755000,0.818000,0.824000,0.537380,"No",0
1166.000000,"Randall","Gilbert","M",37.000000,"Masters","Medical","United States","Sales Executive",6.000000,"Travel_Frequently","Information Technology","High","Low","Associate","Very High",1.000000,"No","Excellent","High",6.000000,2.000000,2.000000,3.000000,1.000000,3.000000,6.912600,"6370 AUSTIN ST","New York","NY",11374.000000,-73.862352,40.726509,23.000000,"Divorced","Y",14.000000,"Large Option Plan",9525.000000,317.500000,39.687500,0.801000,0.560000,0.664000,0.614000,0.750000,0.853954,"No",0
1167.000000,"Anthony","Horton","M",43.000000,"Bachelors","Medical","United States","Sales Executive",10.000000,"Travel_Rarely","Information Technology","Very High","High","Associate","Very High",1.000000,"Yes","Excellent","Low",10.000000,3.000000,3.000000,9.000000,8.000000,8.000000,4.414100,"248 SLOCUM WAY","Ridgewood","NJ",7024.000000,-73.972903,40.846914,32.000000,"Married","Y",17.000000,"Full Option Plan",7847.000000,261.566667,32.695833,0.790000,0.547000,0.694000,0.734000,0.849000,0.984211,"No",0
1168.000000,"Ashlynn","Coleman","F",41.000000,"Bachelors","Marketing","United States","Sales Executive",10.000000,"Travel_Rarely","Information Technology","Very High","High","Manager","High",1.000000,"No","Excellent","Medium",10.000000,3.000000,3.000000,8.000000,8.000000,7.000000,8.113700,"3001 WHITE PLAINS RD","New York","NY",10467.000000,-73.867439,40.870298,23.000000,"Single","Y",12.000000,"No Option Plan",9241.000000,308.033333,38.504167,0.675000,0.726000,0.790000,0.629000,0.758000,0.558343,"No",0
1169.000000,"Ralph","Hansen","M",36.000000,"Masters","Life Sciences","United States","Sales Representative",13.000000,"Travel_Rarely","Information Technology","High","High","Associate","Very High",3.000000,"No","Excellent","High",17.000000,2.000000,2.000000,7.000000,6.000000,7.000000,5.639600,"236 WASHINGTON PL","Alpine","NJ",7631.000000,-73.963183,40.864427,26.000000,"Single","Y",15.000000,"No Option Plan",4502.000000,150.066667,18.758333,0.794000,0.805000,0.674000,0.732000,0.774000,0.779749,"No",0
1170.000000,"Demarcus","Estrada","M",47.000000,"Masters","Marketing","United States","Sales Executive",1.000000,"Non-Travel","Information Technology","High","High","Associate","Medium",7.000000,"No","Excellent","Very High",4.000000,3.000000,1.000000,0.000000,0.000000,0.000000,6.729600,"1091 BEDFORD AVE","New York","NY",11216.000000,-73.954104,40.686564,45.000000,"Married","Y",11.000000,"Full Option Plan",4978.000000,165.933333,20.741667,0.504000,0.765000,0.783000,0.837000,0.796000,0.905378,"No",0
1171.000000,"Rylee","Anthony","F",46.000000,"Bachelors","Life Sciences","United States","Sales Executive",10.000000,"Travel_Rarely","Information Technology","High","High","Manager","Very High",4.000000,"Yes","Excellent","Medium",13.000000,5.000000,2.000000,6.000000,0.000000,3.000000,6.903300,"326 TAYLOR AVE","River Edge","NJ",7601.000000,-74.042708,40.867037,31.000000,"Divorced","Y",12.000000,"Full Option Plan",10368.000000,345.600000,43.200000,0.792000,0.648000,0.787000,0.702000,0.805000,0.872795,"No",0
1172.000000,"Lyric","Carney","F",32.000000,"Bachelors","Life Sciences","United States","Sales Executive",4.000000,"Travel_Rarely","Sales","Very High","Low","Manager","High",3.000000,"No","Excellent","High",10.000000,2.000000,1.000000,3.000000,0.000000,2.000000,3.019900,"8511 TONNELLE AVE","Guttenberg","NJ",7047.000000,-74.015499,40.811114,27.000000,"Married","Y",13.000000,"Full Option Plan",9610.000000,320.333333,40.041667,0.216000,0.572000,0.766000,0.672000,0.697000,0.603778,"No",0
1173.000000,"Kimora","Mcknight","F",40.000000,"Masters","Medical","United States","Manager",21.000000,"Travel_Rarely","Sales","Medium","High","VP to C-Level","Medium",1.000000,"No","Excellent","Medium",21.000000,3.000000,2.000000,8.000000,12.000000,8.000000,8.000200,"901 WARING AVE","New York","NY",10469.000000,-73.858581,40.861347,20.000000,"Single","Y",14.000000,"No Option Plan",19833.000000,661.100000,82.637500,0.634000,0.769000,0.723000,0.709000,0.796000,0.811342,"No",1
1174.000000,"Lauren","Dawson","F",31.000000,"Bachelors","Technical Degree","United States","Sales Executive",5.000000,"Travel_Rarely","Sales","Low","High","Associate","High",1.000000,"No","Excellent","High",6.000000,3.000000,3.000000,2.000000,0.000000,2.000000,9.947900,"351 AYCRIGG AVE","Toms River","NJ",7055.000000,-74.135633,40.855448,31.000000,"Married","Y",19.000000,"Full Option Plan",8346.000000,278.200000,34.775000,0.756000,0.694000,0.765000,0.753000,0.900000,0.981411,"No",0
1175.000000,"Milo","Oconnell","M",30.000000,"Some College","Marketing","United States","Sales Executive",7.000000,"Travel_Rarely","Sales","High","Medium","Manager","Low",2.000000,"No","Excellent","Low",12.000000,2.000000,3.000000,7.000000,1.000000,7.000000,2.705100,"1 PLAZA PL","New York","NY",10465.000000,-73.920872,40.791836,29.000000,"Divorced","Y",11.000000,"Full Option Plan",7140.000000,238.000000,29.750000,0.473000,0.710000,0.796000,0.692000,0.801000,0.984351,"No",0
1176.000000,"Jakobe","Pennington","M",33.000000,"Bachelors","Marketing","United States","Sales Executive",11.000000,"Non-Travel","Sales","Very High","High","Associate","Medium",8.000000,"No","Excellent","Very High",13.000000,2.000000,2.000000,7.000000,1.000000,7.000000,9.807400,"6 JEFFERSON AVE","Bergenfield","NJ",7670.000000,-73.971480,40.924957,33.000000,"Single","Y",15.000000,"No Option Plan",5147.000000,171.566667,21.445833,0.730000,0.801000,0.842000,0.674000,0.691000,0.909556,"No",0
1177.000000,"Yazmin","Mclaughlin","F",49.000000,"Masters","Marketing","United States","Sales Executive",5.000000,"Travel_Rarely","Sales","Very High","High","Associate","Very High",3.000000,"No","Excellent","High",8.000000,1.000000,4.000000,1.000000,0.000000,4.000000,8.804100,"12055 QUEENS BLVD","JAMAICA","NY",11424.000000,-73.827683,40.716750,30.000000,"Single","Y",12.000000,"No Option Plan",4507.000000,150.233333,18.779167,0.814000,0.695000,0.750000,0.674000,0.743000,0.984300,"No",0
1178.000000,"Josephine","Caldwell","F",34.000000,"Bachelors","Life Sciences","United States","Sales Executive",15.000000,"Non-Travel","Sales","Very High","High","Associate","High",1.000000,"Yes","Excellent","High",15.000000,3.000000,3.000000,14.000000,0.000000,7.000000,6.814900,"9930 59TH AVE","New York","NY",11368.000000,-73.856024,40.737182,38.000000,"Divorced","Y",14.000000,"Full Option Plan",4001.000000,133.366667,16.670833,0.776000,0.648000,0.708000,0.709000,0.865000,0.922963,"No",0
1179.000000,"Derek","Huffman","M",34.000000,"Some College","Life Sciences","United States","Sales Executive",2.000000,"Travel_Rarely","Marketing","Very High","Low","Associate","Very High",5.000000,"No","Excellent","Low",6.000000,3.000000,3.000000,2.000000,2.000000,2.000000,9.132300,"10 LEITCH PL","Toms River","NJ",7055.000000,-74.127465,40.842048,34.000000,"Single","Y",12.000000,"No Option Plan",6029.000000,200.966667,25.120833,0.620000,0.766000,0.653000,0.669000,0.808000,0.831697,"No",0
1180.000000,"Leon","Davenport","M",31.000000,"Masters","Marketing","United States","Sales Executive",12.000000,"Travel_Rarely","Marketing","Low","Medium","Associate","Very High",1.000000,"No","Excellent","Low",13.000000,3.000000,3.000000,7.000000,5.000000,7.000000,3.907900,"233 MESEROLE AVE","New York","NY",11222.000000,-73.946269,40.729779,20.000000,"Married","Y",14.000000,"Large Option Plan",5468.000000,182.266667,22.783333,0.801000,0.744000,0.737000,0.669000,0.892000,0.984359,"No",0
1181.000000,"Alayna","Webb","F",37.000000,"Some College","Marketing","United States","Sales Executive",5.000000,"Travel_Rarely","Marketing","Medium","Medium","Associate","Medium",1.000000,"No","Excellent","Low",5.000000,2.000000,3.000000,2.000000,0.000000,3.000000,4.679900,"281 WEST ST","New York","NY",10013.000000,-74.018225,40.725454,25.000000,"Married","Y",14.000000,"Large Option Plan",4189.000000,139.633333,17.454167,0.617000,0.748000,0.520000,0.731000,0.766000,0.736996,"No",0
1182.000000,"Jayson","Duarte","M",46.000000,"Some College","Life Sciences","United States","Sales Executive",2.000000,"Non-Travel","Marketing","Medium","Medium","Associate","Medium",8.000000,"No","Excellent","High",6.000000,3.000000,3.000000,2.000000,2.000000,2.000000,9.399400,"3232 TIERNEY PL","New York","NY",10465.000000,-73.795612,40.811620,19.000000,"Single","Y",15.000000,"No Option Plan",7991.000000,266.366667,33.295833,0.660000,0.721000,0.737000,0.763000,0.813000,0.965551,"No",0
1183.000000,"Tyshawn","Estes","M",39.000000,"Bachelors","Life Sciences","United States","Sales Executive",2.000000,"Travel_Frequently","Marketing","High","High","Associate","Very High",2.000000,"No","Excellent","Very High",7.000000,6.000000,3.000000,1.000000,2.000000,2.000000,9.577300,"20212 WILLETS POINT BLVD","New York","NY",11360.000000,-73.788280,40.785908,25.000000,"Divorced","Y",18.000000,"Full Option Plan",4127.000000,137.566667,17.195833,0.836000,0.753000,0.803000,0.706000,0.662000,0.974629,"No",0
1184.000000,"Misael","Wood","M",41.000000,"Below College","Marketing","United States","Sales Executive",22.000000,"Travel_Rarely","Sales","High","High","Manager","High",0.000000,"Yes","Excellent","Very High",23.000000,3.000000,4.000000,14.000000,13.000000,5.000000,1.596700,"170 E END AVE","New York","NY",10128.000000,-73.942353,40.775647,22.000000,"Divorced","Y",13.000000,"Full Option Plan",10447.000000,348.233333,43.529167,0.816000,0.748000,0.698000,0.568000,0.670000,0.983533,"No",0
1185.000000,"Kelsey","Juarez","F",34.000000,"Some College","Technical Degree","United States","Sales Executive",10.000000,"Travel_Rarely","Sales","Medium","Very High","Associate","High",1.000000,"No","Outstanding","High",10.000000,5.000000,3.000000,8.000000,4.000000,8.000000,4.475900,"1801 45TH ST","New York","NY",11105.000000,-73.885832,40.779815,43.000000,"Married","Y",21.000000,"Large Option Plan",6799.000000,226.633333,28.329167,0.454000,0.801000,0.737000,0.797000,0.659000,0.984431,"No",0
1186.000000,"Emerson","Morrow","M",58.000000,"Bachelors","Medical","United States","Manager",16.000000,"Non-Travel","Sales","Medium","High","Executive","Medium",4.000000,"No","Outstanding","Very High",37.000000,0.000000,2.000000,9.000000,14.000000,14.000000,4.468200,"553 CANAL ST","New York","NY",10013.000000,-74.010457,40.725638,46.000000,"Divorced","Y",22.000000,"Full Option Plan",16291.000000,543.033333,67.879167,0.313000,0.695000,0.829000,0.627000,0.613000,0.984408,"No",1
1187.000000,"Brylee","Gillespie","F",31.000000,"Masters","Marketing","United States","Sales Executive",3.000000,"Travel_Frequently","Sales","Low","High","Manager","Low",2.000000,"No","Excellent","Very High",9.000000,3.000000,3.000000,2.000000,2.000000,2.000000,6.627200,"379 MAURO RD","Englewood","NJ",7632.000000,-73.955269,40.878180,45.000000,"Married","Y",14.000000,"Large Option Plan",9637.000000,321.233333,40.154167,0.873000,0.623000,0.845000,0.631000,0.774000,0.365549,"No",0
1188.000000,"Ramon","Gallagher","M",38.000000,"Masters","Marketing","United States","Sales Representative",4.000000,"Travel_Rarely","Sales","Medium","Low","Associate","Very High",2.000000,"Yes","Outstanding","Low",20.000000,4.000000,2.000000,2.000000,0.000000,3.000000,6.697600,"6115 98TH ST","New York","NY",11374.000000,-73.860004,40.735207,19.000000,"Married","Y",20.000000,"Large Option Plan",5405.000000,180.166667,22.520833,0.652000,0.626000,0.827000,0.869000,0.728000,0.984212,"No",0
1189.000000,"Sean","Galvan","M",26.000000,"Bachelors","Medical","United States","Sales Executive",5.000000,"Travel_Rarely","Finance","High","High","Associate","Very High",1.000000,"No","Excellent","Low",5.000000,4.000000,3.000000,3.000000,1.000000,2.000000,9.370900,"16312 46TH AVE","New York","NY",11358.000000,-73.796902,40.752289,49.000000,"Single","Y",13.000000,"No Option Plan",4684.000000,156.133333,19.516667,0.827000,0.546000,0.748000,0.778000,0.702000,0.842535,"No",0
